0,17,39.92,116.35,39.91,116.36
6,17,39.81,116.3,39.81,116.3
0,16,39.82,116.43,39.81,116.43
4,7,39.85,116.32,39.85,116.32
5,11,39.96,116.4,39.97,116.4
3,8,39.91,116.27,39.92,116.27
3,16,39.95,116.34,39.95,116.34
1,17,39.94,116.35,39.95,116.34
6,16,39.8,116.56,39.8,116.57
4,10,40.01,116.34,40.01,116.35
1,19,39.98,116.37,39.99,116.36
5,6,39.94,116.1,39.95,116.1
5,0,39.93,116.16,39.93,116.15
1,14,39.9,116.35,39.9,116.35
3,11,39.94,116.49,39.94,116.49
6,15,39.91,116.35,39.91,116.35
1,13,39.85,116.41,39.85,116.4
3,9,39.73,116.34,39.73,116.33
4,15,39.93,116.34,39.94,116.34
3,13,39.91,116.2,39.91,116.2
3,18,39.92,116.44,39.92,116.48
2,7,39.76,116.34,39.76,116.36
3,7,39.94,116.28,39.93,116.28
1,12,39.93,116.17,39.93,116.17
6,14,39.85,116.29,39.85,116.28
1,20,39.84,116.59,39.83,116.59
0,13,39.8,116.51,39.8,116.51
3,13,39.85,116.62,39.85,116.62
3,7,39.95,116.34,39.95,116.34
5,18,39.97,116.37,39.97,116.37
5,11,39.89,116.64,39.89,116.67
2,8,39.99,116.42,39.98,116.42
6,21,39.94,116.2,39.94,116.2
6,19,39.91,116.59,39.91,116.58
3,8,39.88,116.7,39.89,116.7
1,16,39.78,116.42,39.78,116.42
5,7,40.02,116.28,40.01,116.27
2,7,39.81,116.37,39.81,116.37
3,12,39.99,116.46,39.98,116.46
2,9,39.94,116.35,39.94,116.36
3,16,39.8,116.42,39.8,116.41
3,18,39.84,116.3,39.84,116.29
3,18,39.88,116.37,39.88,116.37
0,19,39.84,116.41,39.84,116.41
3,14,39.93,116.47,39.93,116.46
6,18,39.75,116.56,39.76,116.56
5,16,39.88,116.4,39.88,116.4
4,9,39.92,116.45,39.91,116.45
4,7,39.93,116.61,39.93,116.6
2,13,39.89,116.47,39.89,116.48
2,22,40.03,116.27,40.03,116.27
3,16,39.94,116.75,39.94,116.75
1,17,39.98,116.36,39.98,116.37
2,18,40.03,116.35,40.04,116.35
4,8,39.78,116.53,39.82,116.52
0,6,39.93,116.22,39.93,116.23
0,16,39.74,116.15,39.74,116.15
2,18,39.73,116.56,39.73,116.56
1,21,39.89,116.35,39.89,116.34
2,18,39.86,116.5,39.86,116.51
0,18,39.96,116.39,39.96,116.4
0,18,39.98,116.32,39.97,116.33
5,10,40.15,116.8,40.15,116.8
0,7,39.81,116.42,39.81,116.42
1,11,39.87,116.37,39.86,116.36
3,19,39.85,116.4,39.84,116.4
3,11,39.91,116.35,39.91,116.34
4,8,39.79,116.57,39.79,116.57
5,17,39.99,116.31,39.98,116.32
3,8,39.84,116.42,39.85,116.41
4,13,40.11,116.57,40.1,116.56
4,22,40,116.35,40.01,116.35
4,10,39.92,116.68,39.92,116.68
1,14,39.86,116.39,39.85,116.38
6,21,39.83,116.2,39.83,116.2
4,16,39.92,116.19,39.92,116.19
6,16,39.91,116.49,39.9,116.55
0,11,39.86,116.62,39.87,116.61
6,10,39.8,116.56,39.8,116.57
4,23,39.91,116.52,39.91,116.51
2,10,39.85,116.4,39.84,116.4
6,18,39.68,116.31,39.68,116.31
5,17,39.92,116.25,39.91,116.25
1,7,39.85,116.53,39.84,116.52
5,14,39.87,116.32,39.87,116.32
3,16,40.07,116.34,40.07,116.34
3,19,39.75,116.56,39.75,116.55
6,21,39.92,116.48,39.91,116.5
0,7,39.84,116.64,39.85,116.64
4,9,39.86,116.3,39.86,116.32
6,17,39.91,116.19,39.9,116.25
1,20,39.8,116.35,39.81,116.34
2,19,40.17,116.25,40.16,116.24
4,7,39.89,116.69,39.89,116.68
5,13,39.83,116.44,39.83,116.44
3,15,39.81,116.37,39.81,116.37
1,8,40.03,116.5,40.03,116.51
1,10,39.91,116.27,39.9,116.28
5,15,39.92,116.52,39.92,116.51
2,5,39.94,116.35,39.94,116.35
0,13,39.86,116.43,39.86,116.44
2,18,39.99,116.47,39.99,116.48
5,13,39.9,116.58,39.89,116.59
6,5,39.88,116.4,39.88,116.39
1,12,39.84,116.41,39.85,116.4
5,15,39.89,116.32,39.89,116.33
6,10,39.8,116.17,39.8,116.17
0,18,39.92,116.2,39.91,116.2
5,20,39.98,116.32,39.98,116.32
0,14,39.94,116.43,39.94,116.43
2,8,39.89,116.46,39.93,116.46
4,14,39.85,116.4,39.85,116.4
4,10,39.81,116.42,39.8,116.43
6,13,39.87,116.33,39.87,116.34
3,17,39.91,116.43,39.91,116.45
6,2,39.9,116.56,39.9,116.57
4,7,39.83,116.2,39.83,116.2
6,16,39.86,116.44,39.86,116.43
6,9,39.85,116.38,39.85,116.38
0,22,39.86,116.4,39.85,116.4
6,15,39.9,116.38,39.9,116.38
4,19,39.85,116.39,39.84,116.39
3,13,39.94,116.35,39.93,116.35
3,8,39.73,116.56,39.73,116.57
0,18,39.91,116.46,39.92,116.45
0,12,39.94,116.38,39.93,116.37
3,11,39.96,116.46,39.96,116.45
5,7,39.93,116.47,39.92,116.48
1,18,39.78,116.42,39.79,116.42
3,16,39.89,116.69,39.9,116.69
3,21,40.15,116.27,40.16,116.26
4,13,39.94,116.12,39.93,116.12
5,8,40.02,116.43,40.02,116.43
3,10,39.91,116.44,39.91,116.43
6,10,39.88,116.36,39.88,116.35
5,11,39.85,116.59,39.86,116.58
1,11,39.89,116.47,39.89,116.47
6,19,39.99,116.52,40,116.52
0,20,39.95,116.53,39.95,116.53
3,7,39.91,116.55,39.91,116.58
0,6,39.81,116.34,39.82,116.34
3,22,39.99,116.32,39.99,116.34
5,6,39.85,116.38,39.85,116.38
2,15,40.01,116.4,40.01,116.39
0,17,39.81,116.53,39.81,116.53
2,12,40.08,116.4,40.07,116.41
5,23,39.93,116.17,39.93,116.17
2,7,40.09,116.36,40.08,116.36
2,17,39.9,116.51,39.9,116.5
2,7,39.89,116.36,39.89,116.36
4,7,39.98,116.49,39.98,116.49
5,5,39.92,116.21,39.92,116.2
4,7,39.93,116.58,39.92,116.58
3,11,40.1,116.27,40.1,116.28
4,13,39.74,116.14,39.74,116.14
3,18,39.75,116.45,39.75,116.44
1,18,39.96,116.29,39.96,116.28
2,14,39.98,116.3,39.99,116.3
2,15,39.85,116.43,39.85,116.44
6,0,39.89,116.36,39.89,116.37
1,12,39.85,116.48,39.85,116.49
2,17,39.85,116.42,39.86,116.41
3,11,39.98,116.32,39.97,116.32
1,8,39.88,116.22,39.88,116.23
6,19,39.91,116.24,39.93,116.23
4,11,39.93,116.33,39.93,116.33
5,7,40.03,116.36,40.04,116.35
3,14,39.8,116.19,39.8,116.19
6,8,39.85,116.39,39.84,116.4
3,19,39.79,116.41,39.78,116.4
3,16,39.99,116.48,39.99,116.48
5,19,39.83,116.6,39.84,116.59
6,14,39.77,116.51,39.77,116.51
5,18,40.04,116.34,40.04,116.37
2,18,40,116.29,40.01,116.28
5,15,40.1,116.37,40.09,116.37
0,17,40.06,116.42,40.05,116.41
3,20,39.85,116.4,39.85,116.39
6,16,39.98,116.31,39.98,116.31
0,16,40.04,116.27,40.03,116.31
5,8,39.89,116.23,39.9,116.23
5,11,40.11,116.59,40.11,116.6
6,20,40.08,116.53,40.08,116.52
3,17,39.91,116.18,39.91,116.18
0,18,39.98,116.47,39.99,116.46
3,8,39.94,116.43,39.94,116.43
1,20,39.97,116.31,39.97,116.31
0,7,39.93,116.35,39.93,116.35
1,19,39.96,116.36,39.96,116.36
5,13,39.87,116.33,39.89,116.33
0,8,39.8,116.57,39.79,116.57
2,7,39.86,116.41,39.86,116.4
4,9,39.8,116.42,39.8,116.41
6,11,39.76,116.19,39.76,116.18
5,20,39.87,116.36,39.86,116.36
2,15,39.97,116.5,39.98,116.5
3,13,39.91,116.28,39.91,116.27
4,16,39.77,116.55,39.76,116.55
6,16,39.92,116.54,39.92,116.53
2,14,39.84,116.39,39.84,116.39
1,12,40.03,116.26,40.03,116.28
6,10,39.97,116.32,39.98,116.32
4,17,39.87,116.42,39.86,116.43
4,19,39.89,116.49,39.88,116.5
3,13,39.96,116.35,39.97,116.35
5,7,39.85,116.22,39.85,116.23
4,21,39.85,116.39,39.85,116.4
6,9,39.87,116.43,39.87,116.42
4,11,39.89,116.41,39.9,116.41
2,17,39.92,116.49,39.92,116.49
1,16,39.81,116.46,39.8,116.45
5,15,39.92,116.28,39.92,116.28
3,18,39.96,116.51,39.95,116.52
1,11,39.82,116.19,39.82,116.18
6,17,39.85,116.43,39.85,116.43
4,17,40,116.48,39.99,116.48
2,13,39.97,116.49,39.98,116.48
5,20,39.96,116.31,39.96,116.32
1,19,39.92,116.64,39.92,116.63
5,20,39.83,116.46,39.83,116.46
3,20,39.8,116.48,39.79,116.48
5,21,39.89,116.45,39.89,116.45
3,11,39.89,116.3,39.89,116.3
6,20,39.91,116.11,39.9,116.11
1,17,39.95,116.41,39.94,116.41
4,16,39.83,116.38,39.83,116.4
0,20,39.89,116.69,39.89,116.69
6,6,40.07,116.35,40.06,116.35
5,16,39.81,116.43,39.81,116.43
6,17,39.93,116.16,39.92,116.17
5,7,39.88,116.34,39.88,116.34
2,8,39.92,116.48,39.92,116.48
6,12,40.04,116.33,40.04,116.33
3,17,39.91,116.49,39.91,116.49
4,18,39.79,116.57,39.78,116.56
6,18,39.92,116.45,39.92,116.44
3,12,39.95,116.37,39.94,116.37
4,8,39.84,116.24,39.83,116.24
5,9,39.81,116.4,39.81,116.4
5,10,39.89,116.47,39.89,116.47
4,17,39.85,116.19,39.85,116.21
2,19,39.96,116.31,39.97,116.3
6,16,39.96,116.35,39.95,116.36
6,18,39.87,116.47,39.88,116.46
2,7,39.91,116.51,39.9,116.51
1,17,40.1,116.32,40.1,116.31
5,16,39.76,116.51,39.76,116.5
3,19,39.81,116.43,39.81,116.43
5,8,39.92,116.48,39.91,116.48
6,14,39.93,116.6,39.92,116.61
3,13,39.91,116.19,39.9,116.21
3,6,39.91,116.59,39.92,116.58
4,1,40.15,116.28,40.15,116.3
3,8,39.9,116.46,39.9,116.46
3,12,39.8,116.42,39.8,116.42
6,19,39.93,116.62,39.92,116.61
5,13,39.85,116.37,39.85,116.37
3,14,39.75,116.65,39.75,116.65
0,20,39.85,116.45,39.85,116.47
3,9,39.87,116.33,39.89,116.33
3,8,39.96,116.54,39.95,116.55
3,16,39.89,116.32,39.88,116.32
0,21,39.86,116.27,39.86,116.27
2,18,39.77,116.56,39.76,116.55
5,21,39.92,116.56,39.92,116.56
3,8,39.93,116.28,39.93,116.29
0,7,39.95,116.37,39.95,116.37
0,12,39.63,116.08,39.63,116.09
3,11,39.92,116.39,39.93,116.38
6,8,39.9,116.42,39.9,116.41
6,14,39.99,116.3,40,116.3
3,11,39.86,116.52,39.85,116.52
3,8,39.78,116.52,39.78,116.51
5,17,39.87,116.62,39.87,116.62
3,20,39.86,116.44,39.87,116.44
0,18,39.77,116.44,39.78,116.43
3,20,40,116.48,39.99,116.47
3,14,39.96,116.43,39.96,116.43
1,18,39.75,116.35,39.75,116.35
5,18,39.75,116.45,39.76,116.44
2,8,39.9,116.49,39.91,116.48
3,21,39.91,116.23,39.9,116.23
1,11,39.78,116.56,39.78,116.56
4,11,39.89,116.43,39.89,116.43
5,11,40,116.48,39.99,116.47
5,10,39.94,116.36,39.93,116.36
4,8,40.04,116.42,40.05,116.42
4,23,39.89,116.25,39.89,116.26
1,13,39.88,116.48,39.87,116.48
3,7,39.84,116.39,39.86,116.38
3,15,39.94,116.35,39.96,116.34
1,8,39.95,116.46,39.95,116.45
3,17,39.89,116.44,39.89,116.49
6,16,39.91,116.48,39.91,116.48
6,7,39.98,116.34,39.98,116.34
0,7,40.06,116.42,40.05,116.41
0,6,39.85,116.3,39.84,116.3
2,13,40.05,116.43,40.05,116.42
0,12,39.98,116.34,39.97,116.34
0,15,39.96,116.49,39.97,116.49
5,21,39.85,116.35,39.84,116.36
1,8,39.95,116.26,39.95,116.29
4,6,39.85,116.43,39.85,116.43
4,7,40.04,116.34,40.04,116.34
0,10,39.89,116.32,39.89,116.34
6,18,39.86,116.38,39.86,116.39
5,15,39.95,116.68,39.94,116.68
1,13,39.83,116.3,39.82,116.3
4,12,39.87,116.46,39.86,116.47
1,7,39.87,116.35,39.87,116.36
4,7,39.9,116.37,39.89,116.37
6,22,39.85,116.43,39.86,116.42
1,8,39.88,116.42,39.88,116.42
2,0,39.94,116.33,39.94,116.32
4,9,39.87,116.57,39.87,116.56
5,23,39.89,116.48,39.88,116.48
3,12,39.73,116.15,39.73,116.14
2,15,39.98,116.46,40,116.45
4,18,39.98,116.42,39.98,116.41
1,8,40,116.37,39.99,116.38
2,9,39.87,116.29,39.88,116.29
3,8,39.99,116.35,40,116.34
0,7,39.96,116.43,39.96,116.42
4,8,39.91,116.3,39.91,116.3
6,17,39.87,116.48,39.87,116.47
5,9,39.89,116.39,39.89,116.38
5,8,39.86,116.43,39.86,116.44
0,7,39.97,116.39,39.99,116.38
0,21,39.88,116.25,39.87,116.25
0,17,39.91,116.3,39.91,116.3
0,10,39.86,116.31,39.87,116.31
6,21,39.89,116.26,39.89,116.26
6,10,39.93,116.11,39.93,116.11
0,22,39.9,116.23,39.89,116.25
3,16,39.92,116.5,39.92,116.5
0,7,39.99,116.48,39.98,116.47
3,13,39.92,116.35,39.92,116.35
4,20,39.77,116.54,39.76,116.56
0,13,39.86,116.47,39.87,116.47
4,19,39.93,116.44,39.92,116.44
4,18,39.81,116.42,39.8,116.42
6,14,39.86,116.41,39.85,116.41
4,17,40.11,116.3,40.1,116.3
4,19,40.04,116.42,40.03,116.41
2,17,39.81,116.37,39.8,116.39
4,11,39.92,116.43,39.92,116.42
3,19,40.03,116.42,40.03,116.43
3,21,39.94,116.35,39.94,116.35
0,18,39.91,116.2,39.91,116.21
4,18,39.93,116.46,39.93,116.46
4,10,39.91,116.57,39.91,116.56
3,12,39.96,116.29,39.96,116.28
1,11,39.71,116.01,39.7,116.01
3,11,39.92,116.34,39.92,116.35
2,6,39.9,116.38,39.9,116.38
5,15,39.85,116.39,39.84,116.39
2,13,39.79,116.48,39.79,116.48
4,7,39.88,116.48,39.88,116.48
4,19,39.76,116.49,39.76,116.49
6,12,40.03,116.29,40.03,116.29
4,12,39.8,116.38,39.8,116.38
0,7,39.93,116.19,39.93,116.28
4,12,39.97,116.39,39.97,116.39
3,10,39.92,116.26,39.92,116.26
4,16,39.92,116.31,39.94,116.31
5,8,39.84,116.44,39.84,116.44
1,12,39.9,116.22,39.91,116.22
1,21,39.92,116.19,39.91,116.19
4,18,39.98,116.41,39.98,116.4
0,6,39.93,116.28,39.93,116.28
2,17,39.87,116.46,39.87,116.45
0,18,39.94,116.56,39.93,116.56
4,7,39.96,116.42,39.95,116.42
2,7,40.07,116.35,40.07,116.34
3,11,39.97,116.39,39.96,116.39
0,20,39.89,116.45,39.89,116.46
4,19,39.87,116.46,39.87,116.46
3,10,39.96,116.38,39.95,116.37
3,7,40.03,116.5,40.03,116.5
0,8,39.85,116.39,39.85,116.39
5,13,39.88,116.33,39.88,116.33
1,15,39.99,116.34,39.98,116.34
4,23,39.91,116.53,39.9,116.54
2,14,39.91,116.4,39.91,116.4
6,5,40.13,116.4,40.13,116.4
6,7,39.98,116.44,39.99,116.44
5,6,39.84,116.38,39.84,116.38
2,17,39.88,116.46,39.88,116.45
1,7,40.08,116.33,40.07,116.33
2,17,39.84,116.26,39.84,116.26
3,16,39.84,116.39,39.85,116.38
4,9,39.97,116.39,39.96,116.38
3,5,39.84,116.41,39.85,116.4
1,13,39.97,116.43,39.97,116.42
4,21,40.08,116.37,40.07,116.36
3,9,39.97,116.38,39.98,116.38
1,7,39.91,116.18,39.91,116.19
0,17,39.74,116.57,39.74,116.56
4,9,40,116.47,40,116.47
2,17,39.93,116.35,39.94,116.35
0,11,39.93,116.61,39.93,116.6
3,6,39.91,116.19,39.91,116.19
4,7,39.86,116.5,39.87,116.5
3,11,39.8,116.42,39.8,116.41
3,11,40.07,116.41,40.06,116.41
1,7,40.2,116.73,40.2,116.73
1,13,40.03,116.33,40.03,116.33
1,15,39.9,116.35,39.9,116.34
5,19,40.14,116.66,40.14,116.65
2,12,39.78,116.56,39.78,116.56
3,5,39.84,116.4,39.85,116.4
1,18,39.95,116.29,39.94,116.29
4,8,40,116.4,40,116.41
0,12,39.93,116.6,39.92,116.61
4,7,40.04,116.54,40.04,116.53
0,20,39.89,116.65,39.89,116.65
0,8,40.06,116.31,40.06,116.3
4,17,39.85,116.37,39.85,116.37
4,9,39.91,116.4,39.92,116.4
3,18,39.79,116.22,39.81,116.21
0,15,39.79,116.33,39.79,116.33
0,22,39.97,116.33,39.96,116.34
4,11,39.91,116.46,39.9,116.46
3,7,40.01,116.46,40.01,116.47
1,16,39.92,116.51,39.92,116.5
3,17,40.07,116.35,40.06,116.35
4,13,39.91,116.23,39.9,116.23
0,8,39.99,116.47,39.98,116.49
1,17,39.89,116.65,39.89,116.65
2,7,39.97,116.37,39.98,116.36
0,16,39.98,116.49,39.98,116.49
0,18,39.92,116.41,39.92,116.41
3,12,39.97,116.33,39.97,116.32
4,5,40.04,116.42,40.09,116.41
6,17,39.86,116.52,39.85,116.52
2,16,39.95,116.42,39.97,116.42
6,19,39.92,116.52,39.92,116.52
1,17,39.91,116.27,39.91,116.26
0,17,39.96,116.41,39.95,116.41
4,10,39.99,116.35,39.99,116.35
0,15,39.89,116.26,39.89,116.26
4,8,39.76,116.49,39.76,116.52
4,17,39.93,116.33,39.93,116.33
3,7,39.85,116.41,39.84,116.42
0,19,39.96,116.11,39.97,116.1
3,14,39.91,116.37,39.91,116.37
1,20,40.06,116.41,40.06,116.41
5,17,39.84,116.4,39.85,116.4
5,18,39.92,116.42,39.92,116.41
2,8,40.02,116.35,40.02,116.35
3,17,39.85,116.39,39.86,116.38
0,7,39.93,116.44,39.92,116.44
1,14,39.85,116.35,39.85,116.35
1,21,39.96,116.31,39.95,116.31
1,19,39.89,116.3,39.89,116.29
1,8,39.97,116.36,39.97,116.36
3,13,39.92,116.46,39.91,116.47
3,8,39.76,116.21,39.75,116.22
5,11,39.8,116.3,39.79,116.3
1,7,39.97,116.4,39.97,116.4
1,7,39.84,116.46,39.85,116.45
6,12,40.16,116.24,40.16,116.25
6,11,39.92,116.2,39.91,116.2
6,2,39.87,116.49,39.89,116.48
2,21,39.85,116.45,39.84,116.46
2,15,39.92,116.36,39.92,116.36
2,12,39.92,116.26,39.91,116.26
4,19,39.93,116.5,39.93,116.51
3,20,39.87,116.34,39.89,116.33
1,17,39.82,116.56,39.81,116.57
4,16,39.91,116.46,39.92,116.45
0,16,40.03,116.42,40.03,116.43
4,9,39.89,116.45,39.9,116.44
2,20,39.8,116.42,39.8,116.42
6,14,39.92,116.53,39.92,116.56
5,14,39.98,116.3,39.98,116.31
1,10,39.84,116.37,39.84,116.37
2,15,39.96,116.11,39.96,116.12
2,12,39.95,116.28,39.94,116.28
6,23,39.96,116.38,39.96,116.38
3,8,39.87,116.48,39.88,116.48
5,5,39.86,116.48,39.86,116.48
1,11,39.93,116.31,39.94,116.31
5,5,39.85,116.39,39.84,116.41
5,13,39.86,116.4,39.86,116.4
3,11,39.94,116.31,39.94,116.31
3,5,39.92,116.41,39.93,116.4
2,16,39.88,116.44,39.89,116.44
6,19,39.84,116.4,39.84,116.4
3,18,39.91,116.21,39.92,116.2
5,13,39.93,116.25,39.93,116.24
3,21,39.92,116.44,39.93,116.44
2,18,39.85,116.4,39.84,116.4
2,6,39.94,116.39,39.93,116.41
2,21,39.69,116.33,39.69,116.32
0,18,40.01,116.29,40,116.29
0,16,40.1,116.28,40.11,116.27
2,11,39.98,116.34,39.98,116.35
5,6,39.81,116.44,39.81,116.44
4,7,39.9,116.58,39.89,116.58
6,10,39.83,116.37,39.83,116.38
4,16,39.89,116.17,39.89,116.17
4,19,39.83,116.33,39.85,116.32
6,15,40.14,116.3,40.15,116.29
4,18,39.82,116.34,39.82,116.33
4,14,39.74,116.15,39.74,116.14
6,15,40.15,116.29,40.15,116.29
6,7,39.84,116.33,39.84,116.33
0,17,39.89,116.55,39.9,116.54
4,9,39.84,116.42,39.84,116.41
0,15,39.84,116.32,39.84,116.32
0,17,40.07,116.34,40.08,116.34
1,17,39.92,116.36,39.94,116.36
6,16,39.86,116.37,39.86,116.37
5,14,39.65,116.28,39.65,116.27
5,6,39.76,116.54,39.75,116.54
3,9,39.75,116.54,39.77,116.54
5,16,40.17,116.73,40.17,116.72
4,9,39.93,116.28,39.93,116.28
0,5,39.91,116.59,39.91,116.6
2,21,40.01,116.37,40,116.37
0,17,39.95,116.23,39.95,116.24
2,15,39.86,116.19,39.85,116.2
1,16,39.82,116.21,39.82,116.2
1,7,39.91,116.37,39.92,116.36
4,16,39.86,116.48,39.88,116.48
3,17,39.85,116.37,39.85,116.37
5,6,39.87,116.37,39.86,116.37
6,20,39.97,116.36,39.96,116.36
3,6,39.87,116.28,39.87,116.28
3,13,39.86,116.36,39.87,116.35
2,20,39.81,116.53,39.8,116.56
3,16,39.92,116.5,39.92,116.49
4,7,40,116.37,39.99,116.37
3,19,40.01,116.38,40.03,116.37
1,14,39.82,116.4,39.82,116.4
4,19,40.11,116.31,40.12,116.31
3,12,39.91,116.21,39.9,116.22
5,11,39.92,116.31,39.93,116.3
3,7,40.07,116.33,40.06,116.35
3,18,39.8,116.58,39.8,116.59
1,9,39.8,116.42,39.8,116.41
3,10,39.86,116.46,39.86,116.48
0,22,39.94,116.54,39.94,116.53
0,14,39.95,116.35,39.96,116.34
3,14,39.8,116.55,39.8,116.55
4,8,39.98,116.32,39.97,116.32
1,6,40.11,116.21,40.1,116.21
3,21,40,116.41,40,116.41
0,16,39.9,116.23,39.9,116.23
5,10,40.11,116.31,40.1,116.31
6,15,39.95,116.35,39.96,116.35
0,3,39.72,116.43,39.72,116.42
0,18,39.85,116.23,39.85,116.23
4,9,39.93,116.12,39.94,116.11
3,18,39.85,116.39,39.84,116.4
5,7,39.79,116.33,39.79,116.34
3,18,39.96,116.57,39.96,116.58
3,17,39.91,116.16,39.91,116.16
0,11,39.9,116.44,39.89,116.44
0,11,40.09,116.7,40.09,116.7
2,19,39.76,116.54,39.76,116.54
6,18,39.96,116.45,39.96,116.44
4,17,39.99,116.43,39.98,116.43
6,14,39.96,116.09,39.95,116.1
1,15,39.92,116.66,39.92,116.65
0,17,39.99,116.33,39.99,116.32
2,17,39.87,116.39,39.86,116.38
4,8,39.99,116.32,39.99,116.31
0,20,39.8,116.43,39.8,116.42
6,21,39.93,116.33,39.94,116.32
3,16,39.84,116.37,39.84,116.37
2,8,39.76,116.56,39.76,116.58
1,17,39.98,116.31,39.98,116.31
0,7,39.87,116.42,39.9,116.42
6,15,39.93,116.19,39.93,116.21
6,10,39.93,116.26,39.92,116.28
5,15,39.96,116.43,39.98,116.42
6,16,39.86,116.46,39.86,116.46
4,8,39.91,116.5,39.9,116.5
3,18,40.04,116.42,40.04,116.41
3,18,39.84,116.34,39.83,116.34
5,18,39.9,116.37,39.9,116.37
2,19,39.96,116.43,39.96,116.43
2,21,39.84,116.3,39.84,116.3
6,6,40.03,116.42,40.03,116.42
0,7,39.79,116.51,39.81,116.51
2,11,39.89,116.46,39.89,116.46
4,18,39.91,116.21,39.91,116.2
6,21,39.9,116.66,39.9,116.65
0,7,40.08,116.4,40.07,116.41
0,12,39.73,116.12,39.72,116.12
2,6,39.92,116.19,39.92,116.2
4,7,39.85,116.32,39.84,116.32
4,11,39.72,116.14,39.73,116.14
2,21,39.82,116.34,39.82,116.34
3,11,39.91,116.19,39.91,116.19
4,17,39.97,116.49,39.97,116.48
5,17,39.87,116.27,39.87,116.27
0,19,39.89,116.28,39.89,116.28
1,7,40.07,116.76,40.07,116.76
4,17,40.05,116.44,40.04,116.44
1,12,40.1,116.37,40.11,116.36
3,7,40.06,116.31,40.05,116.31
3,17,39.95,116.36,39.94,116.36
3,8,39.83,116.29,39.83,116.29
0,17,39.84,116.38,39.84,116.37
1,22,40,116.38,40,116.38
4,10,39.85,116.34,39.85,116.33
5,1,40.08,116.34,40.09,116.34
2,19,40.05,116.44,40.04,116.43
0,9,39.92,116.47,39.91,116.47
1,8,39.92,116.44,39.91,116.44
3,12,39.8,116.42,39.8,116.42
0,17,39.87,116.28,39.87,116.28
6,21,39.94,116.45,39.94,116.44
2,18,39.89,116.4,39.89,116.4
6,23,39.94,116.43,39.94,116.43
1,19,40.11,116.3,40.11,116.31
1,12,39.94,116.35,39.94,116.34
2,18,39.74,116.5,39.75,116.5
6,20,39.73,116.56,39.73,116.56
6,17,39.92,116.43,39.92,116.43
4,17,39.98,116.33,39.98,116.33
6,18,39.82,116.51,39.82,116.52
2,19,40.05,116.4,40.05,116.4
3,14,39.9,116.41,39.89,116.41
3,6,39.85,116.4,39.85,116.4
3,13,39.84,116.52,39.84,116.51
5,22,39.93,116.49,39.92,116.49
0,6,39.84,116.34,39.85,116.33
3,5,39.83,116.34,39.82,116.34
3,10,39.93,116.43,39.93,116.43
1,18,40.09,116.31,40.09,116.31
3,13,39.91,116.41,39.91,116.41
4,8,40.01,116.39,40,116.41
5,15,39.92,116.5,39.92,116.49
5,3,39.99,116.33,39.98,116.34
6,15,39.93,116.51,39.93,116.5
4,17,40,116.34,39.99,116.34
4,8,39.95,116.3,39.94,116.31
2,13,39.91,116.48,39.92,116.48
5,8,39.91,116.45,39.91,116.45
4,6,39.89,116.44,39.89,116.44
3,7,39.99,116.59,39.99,116.58
2,17,39.87,116.4,39.86,116.4
3,14,39.86,116.38,39.86,116.38
0,20,40.13,116.67,40.14,116.66
3,8,39.78,116.56,39.78,116.56
3,16,39.76,116.45,39.75,116.45
6,21,39.97,116.29,39.96,116.3
4,9,39.9,116.44,39.9,116.43
1,14,39.77,116.5,39.77,116.51
5,16,39.85,116.52,39.85,116.52
3,22,40.09,116.26,40.08,116.26
4,19,39.99,116.47,39.99,116.47
5,9,39.73,116.34,39.72,116.34
6,10,39.8,116.49,39.8,116.48
0,8,39.92,116.47,39.92,116.49
3,16,39.84,116.21,39.84,116.2
1,7,39.93,116.59,39.93,116.61
6,10,39.9,116.42,39.89,116.41
4,16,39.87,116.47,39.87,116.48
5,14,39.89,116.65,39.89,116.65
3,17,39.77,116.22,39.77,116.22
5,15,40.07,116.24,40.08,116.24
3,13,39.89,116.68,39.89,116.68
0,19,39.9,116.32,39.91,116.32
4,12,39.98,116.33,39.99,116.32
3,7,39.96,116.33,39.96,116.32
6,8,39.9,116.63,39.91,116.62
0,18,39.91,116.35,39.91,116.36
1,10,39.79,116.33,39.78,116.33
2,7,39.99,116.29,40,116.29
3,19,39.92,116.25,39.93,116.25
3,18,40.03,116.26,40.02,116.27
6,7,39.93,116.51,39.93,116.5
5,18,39.89,116.39,39.89,116.39
4,7,39.89,116.68,39.88,116.67
4,10,39.85,116.29,39.84,116.29
2,18,39.91,116.35,39.91,116.34
6,11,40.07,116.43,40.07,116.42
6,16,40.04,116.34,40.04,116.34
4,20,40,116.5,40,116.51
3,9,39.86,116.4,39.85,116.4
5,15,39.9,116.12,39.89,116.12
6,14,39.98,116.5,39.98,116.5
1,14,40.1,116.31,40.09,116.32
6,9,39.84,116.26,39.84,116.25
2,7,39.87,116.38,39.87,116.38
1,13,39.86,116.24,39.86,116.23
5,7,39.76,116.48,39.76,116.49
3,19,40.07,116.34,40.08,116.33
1,7,39.9,116.23,39.89,116.24
3,8,39.92,116.37,39.92,116.37
6,12,39.81,116.55,39.81,116.55
3,22,39.93,116.3,39.93,116.3
3,22,39.88,116.44,39.87,116.45
1,9,39.9,116.42,39.9,116.41
6,9,39.82,116.48,39.83,116.47
4,15,39.93,116.37,39.92,116.37
2,18,39.91,116.59,39.91,116.59
